base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.6608695652173913,stage3:AMSC:57bf3f342f43,0.16521739130434782,-8.192219679633862,filtered,19,11,76,0.5789473684210527,0.14473684210526316,oos,115,stage3,AMSC
0.0,stage3:AMZN:bdc7a3a74814,1.0,0.0,baseline,5,0,0,0.0,0.0,stress,5,stage3,AMZN
0.0,stage3:AMZN:bdc7a3a74814,0.8,0.0,filtered,4,0,0,0.0,0.0,stress,5,stage3,AMZN
0.3,stage3:AMZN:bdc7a3a74814,1.0,0.0,baseline,10,3,3,0.3,1.0,train,10,stage3,AMZN
0.3,stage3:AMZN:bdc7a3a74814,0.9,3.3333333333333326,filtered,9,3,3,0.3333333333333333,1.0,train,10,stage3,AMZN
0.0,stage3:AMZN:bdc7a3a74814,1.0,0.0,baseline,4,0,0,0.0,0.0,oos,4,stage3,AMZN
0.0,stage3:AMZN:bdc7a3a74814,0.75,0.0,filtered,3,0,0,0.0,0.0,oos,4,stage3,AMZN
0.25,stage3:ANET:fe220620802b,1.0,0.0,baseline,60,15,15,0.25,1.0,stress,60,stage3,ANET
0.25,stage3:ANET:fe220620802b,0.23333333333333334,10.714285714285715,filtered,14,5,15,0.35714285714285715,0.3333333333333333,stress,60,stage3,ANET
0.3924050632911392,stage3:ANET:fe220620802b,1.0,0.0,baseline,79,31,31,0.3924050632911392,1.0,train,79,stage3,ANET
0.3924050632911392,stage3:ANET:fe220620802b,0.17721518987341772,32.18806509945751,filtered,14,10,31,0.7142857142857143,0.3225806451612903,train,79,stage3,ANET
0.56,stage3:ANET:fe220620802b,1.0,0.0,baseline,25,14,14,0.56,1.0,oos,25,stage3,ANET
0.56,stage3:ANET:fe220620802b,0.04,-56.00000000000001,filtered,1,0,14,0.0,0.0,oos,25,stage3,ANET
0.6555555555555556,stage3:APA:692dd6626ba8,1.0,0.0,baseline,90,59,59,0.6555555555555556,1.0,stress,90,stage3,APA
0.6555555555555556,stage3:APA:692dd6626ba8,0.3888888888888889,3.0158730158730163,filtered,35,24,59,0.6857142857142857,0.4067796610169492,stress,90,stage3,APA
0.4342857142857143,stage3:APA:692dd6626ba8,1.0,0.0,baseline,175,76,76,0.4342857142857143,1.0,train,175,stage3,APA
0.4342857142857143,stage3:APA:692dd6626ba8,0.16,28.000000000000004,filtered,28,20,76,0.7142857142857143,0.2631578947368421,train,175,stage3,APA
0.5555555555555556,stage3:APA:692dd6626ba8,1.0,0.0,baseline,45,25,25,0.5555555555555556,1.0,oos,45,stage3,APA
0.5555555555555556,stage3:APA:692dd6626ba8,0.2,-22.222222222222225,filtered,9,3,25,0.3333333333333333,0.12,oos,45,stage3,APA
0.11538461538461539,stage3:ARKW:296c057b4ef7,1.0,0.0,baseline,26,3,3,0.11538461538461539,1.0,stress,26,stage3,ARKW
0.11538461538461539,stage3:ARKW:296c057b4ef7,0.15384615384615385,-11.538461538461538,filtered,4,0,3,0.0,0.0,stress,26,stage3,ARKW
0.35714285714285715,stage3:ARKW:296c057b4ef7,1.0,0.0,baseline,70,25,25,0.35714285714285715,1.0,train,70,stage3,ARKW
0.35714285714285715,stage3:ARKW:296c057b4ef7,0.14285714285714285,44.28571428571429,filtered,10,8,25,0.8,0.32,train,70,stage3,ARKW
0.1794871794871795,stage3:ARKW:296c057b4ef7,1.0,0.0,baseline,39,7,7,0.1794871794871795,1.0,oos,39,stage3,ARKW
0.1794871794871795,stage3:ARKW:296c057b4ef7,0.1794871794871795,24.908424908424905,filtered,7,3,7,0.42857142857142855,0.42857142857142855,oos,39,stage3,ARKW
0.3475609756097561,stage3:AVAV:3d66945d7c65,1.0,0.0,baseline,164,57,57,0.3475609756097561,1.0,stress,164,stage3,AVAV
0.3475609756097561,stage3:AVAV:3d66945d7c65,0.1402439024390244,-8.669141039236477,filtered,23,6,57,0.2608695652173913,0.10526315789473684,stress,164,stage3,AVAV
0.4157303370786517,stage3:AVAV:3d66945d7c65,1.0,0.0,baseline,445,185,185,0.4157303370786517,1.0,train,445,stage3,AVAV
0.4157303370786517,stage3:AVAV:3d66945d7c65,0.12134831460674157,21.389929255097794,filtered,54,34,185,0.6296296296296297,0.1837837837837838,train,445,stage3,AVAV
0.4954128440366973,stage3:AVAV:3d66945d7c65,1.0,0.0,baseline,109,54,54,0.4954128440366973,1.0,oos,109,stage3,AVAV
0.4954128440366973,stage3:AVAV:3d66945d7c65,0.10091743119266056,-13.177648040033363,filtered,11,4,54,0.36363636363636365,0.07407407407407407,oos,109,stage3,AVAV
0.2,stage3:AVGO:e4fd3cee2402,1.0,0.0,baseline,30,6,6,0.2,1.0,stress,30,stage3,AVGO
0.2,stage3:AVGO:e4fd3cee2402,0.16666666666666666,20.0,filtered,5,2,6,0.4,0.3333333333333333,stress,30,stage3,AVGO
0.2702702702702703,stage3:AVGO:e4fd3cee2402,1.0,0.0,baseline,37,10,10,0.2702702702702703,1.0,train,37,stage3,AVGO
0.2702702702702703,stage3:AVGO:e4fd3cee2402,0.21621621621621623,35.47297297297297,filtered,8,5,10,0.625,0.5,train,37,stage3,AVGO
0.5,stage3:AVGO:e4fd3cee2402,1.0,0.0,baseline,6,3,3,0.5,1.0,oos,6,stage3,AVGO
0.5,stage3:AVGO:e4fd3cee2402,0.16666666666666666,50.0,filtered,1,1,3,1.0,0.3333333333333333,oos,6,stage3,AVGO
0.3672316384180791,stage3:AXON:25b116de3cd4,1.0,0.0,baseline,177,65,65,0.3672316384180791,1.0,stress,177,stage3,AXON
0.3672316384180791,stage3:AXON:25b116de3cd4,0.23728813559322035,-3.3898305084745783,filtered,42,14,65,0.3333333333333333,0.2153846153846154,stress,177,stage3,AXON
0.3017241379310345,stage3:AXON:25b116de3cd4,1.0,0.0,baseline,464,140,140,0.3017241379310345,1.0,train,464,stage3,AXON
0.3017241379310345,stage3:AXON:25b116de3cd4,0.23275862068965517,10.56832694763729,filtered,108,44,140,0.4074074074074074,0.3142857142857143,train,464,stage3,AXON
0.36633663366336633,stage3:AXON:25b116de3cd4,1.0,0.0,baseline,101,37,37,0.36633663366336633,1.0,oos,101,stage3,AXON
0.36633663366336633,stage3:AXON:25b116de3cd4,0.26732673267326734,4.107077374404105,filtered,27,11,37,0.4074074074074074,0.2972972972972973,oos,101,stage3,AXON
0.6153846153846154,stage3:BB:f1bdfe7f8ad9,1.0,0.0,baseline,13,8,8,0.6153846153846154,1.0,stress,13,stage3,BB
0.6153846153846154,stage3:BB:f1bdfe7f8ad9,0.07692307692307693,38.46153846153846,filtered,1,1,8,1.0,0.125,stress,13,stage3,BB
0.47368421052631576,stage3:BB:f1bdfe7f8ad9,1.0,0.0,baseline,38,18,18,0.47368421052631576,1.0,train,38,stage3,BB
0.47368421052631576,stage3:BB:f1bdfe7f8ad9,0.23684210526315788,30.409356725146203,filtered,9,7,18,0.7777777777777778,0.3888888888888889,train,38,stage3,BB
0.6363636363636364,stage3:BB:f1bdfe7f8ad9,1.0,0.0,baseline,11,7,7,0.6363636363636364,1.0,oos,11,stage3,BB
0.6363636363636364,stage3:BB:f1bdfe7f8ad9,0.2727272727272727,3.0303030303030276,filtered,3,2,7,0.6666666666666666,0.2857142857142857,oos,11,stage3,BB
