applied,fallback_high_norm,feature,generation,individual_index,low_norm,model_hash,origin_train_label,reason,successful_trade_max_norm,ticker
True,1.0,ret_d2_pct,26,10,0.005750142888893445,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,pullback_from_high5_pct,26,10,0.07181372154405606,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5583795788739272,ret_d4_pct,26,12,0.15693481612248542,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5583795788739272,ADMA
True,0.5583795788739272,ret_d4_pct,26,46,0.08253620332585851,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5583795788739272,ADMA
True,1.0,days_since_high5,26,49,0.03666144686286314,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d5_pct,26,58,0.10229850814055619,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5470368259451789,ret_d3_pct,26,70,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,up_days5,26,81,0.24911328115902015,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,26,90,0.0,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,pullback_from_high5_pct,27,32,0.04188500431395353,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d5_pct,27,43,0.07950343079618247,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,single_up_day5_pct,27,48,0.1257344742511523,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,close_pos5,27,75,0.03288334079497192,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,28,6,0.04392121371105543,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,28,14,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,close_pos5,28,17,0.2031990843690232,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5470368259451789,ret_d3_pct,28,29,0.11897015810457978,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,single_up_day5_pct,28,40,0.1257344742511523,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
